linea,frase,corpus,menu,status,items,unknown,needs_review,fail_safe,tiempo_ms
1870,porfa 60 ensalada césar e 12 burger e 15 combo familiar e 12123 algoo rico e 2333 ensaalada cesar sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 2393}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12}]","[""15 combo familiar"", ""12123 algoo rico""]",False,False,1.88
1871,porfa 60 hamburguesa mega tambien quiero 60 hamburguesa tambien quiero 777 piza hawaiana tambien quiero 12123 pizzaa de jamon y queso sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 120}, {""product"": ""Pizza Hawaiana"", ""quantity"": 777}]","[""12123 pizzaa de jamon y queso sin cebolla""]",False,False,1.756
1872,porfa 60 la mega y aparte tres cerveza y aparte 2 ensalada césar y aparte 2 hamburguesa doble pollo y aparte 2333x coca cola mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 2}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2}, {""product"": ""Coca Cola"", ""quantity"": 2333}]","[""60 la mega"", ""aparte"", ""tres cerveza"", ""aparte"", ""aparte"", ""aparte""]",False,False,3.308
1873,porfa 60 lo mismo,adversarial_2k,demo,needs_clarification,[],"[""60 lo mismo""]",True,True,0.49
1874,* 3x soda,adversarial_2k,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 3}]",[],False,False,0.385
1875,* 60 pizzahawaiana,adversarial_2k,demo,ok,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 60}]",[],False,False,0.358
1876,* la mitad de una soda,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 1}]","[""la mitad de""]",False,False,0.802
1877,* 3 algo rico,adversarial_2k,demo,needs_clarification,[],"[""3 algo rico""]",True,True,0.402
1878,* 777 eso (),adversarial_2k,demo,needs_clarification,[],"[""texto no interpretable""]",True,True,0.1
1879,porfa 7 burger | 8 agua mineral | 7 pizza haawwaaiianaa | x2 gaaseosa | 2333 combo familiar ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 7}, {""product"": ""Agua Mineral"", ""quantity"": 8}, {""product"": ""Coca Cola"", ""quantity"": 2}]","[""7 pizza haawwaaiianaa"", ""2333 combo familiar""]",False,False,1.828
1880,porfa 7 cola y aparte 60 habasurguesa doble pollo y aparte x8 pizza margarita y aparte x777 hamburgesa clasica y aparte 5 algo rico mañana,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 7}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 837}, {""product"": ""Pizza Margarita"", ""quantity"": 8}]","[""aparte"", ""aparte"", ""aparte"", ""aparte"", ""5 algo rico manana""]",False,False,3.124
1881,porfa 7 ensalada césar ademas una hamburgesa ademas 60 cocaa cola ademas 12 gaseosa ademas x4 hamburguesa clasica gracias,adversarial_2k,demo,ok,"[{""product"": ""Ensalada César"", ""quantity"": 7}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 5}, {""product"": ""Coca Cola"", ""quantity"": 72}]",[],False,False,1.518
1882,porfa 7 hamburgesa | siete cola | 60 ensalada césar | 12123 hamburguessa | 12123 papas fritas | 4 algo rico sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12130}, {""product"": ""Coca Cola"", ""quantity"": 7}, {""product"": ""Ensalada César"", ""quantity"": 60}]","[""12123 papas fritas"", ""4 algo rico sin cebolla""]",False,False,1.831
1883,porfa 7 hamburguesa mega e 2333 la que tiene pollo e 4 haamburguesa doble pollo e 1x refresco e diez paapas fritas e 5 pizza mexicana ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 11}, {""product"": ""Coca Cola"", ""quantity"": 1}, {""product"": ""Pizza Margarita"", ""quantity"": 5}]","[""2333 la que tiene pollo"", ""diez paapas fritas""]",True,False,2.565
1884,porfa 7 hamburguesa mega luego x4 coca cola luego dos algo rico 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 7}, {""product"": ""Coca Cola"", ""quantity"": 4}]","[""dos algo rico""]",False,False,1.018
1885,porfa 7 piza de jamon y queso + 60 cocacolacola + 60 algo rico + 2333 habasurguesa doble pollo (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 60}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2333}]","[""7 piza de jamon y queso"", ""60 algo rico""]",False,False,1.692
1886,porfa 7 pizza hawaiaanaa tambien quiero 777 ensalada cesar tambien quiero 3 hamburgesa doble pollo tambien quiero 60 ensalada cesar gracias,adversarial_2k,demo,ok,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 7}, {""product"": ""Ensalada César"", ""quantity"": 837}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]",[],False,False,1.607
1887,porfa 777 hamburguesa doble carne ; 12123 cocacola ; 60 paapas fritas para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 777}, {""product"": ""Coca Cola"", ""quantity"": 12123}]","[""60 paapas fritas para llevar""]",False,False,1.551
1888,porfa 777 hamburguuesa & 12 cola & 12123 pizza ranchera & 4 pizzaa & 2 algo rico sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 777}, {""product"": ""Coca Cola"", ""quantity"": 12}, {""product"": ""Pizza Margarita"", ""quantity"": 12127}]","[""2 algo rico sin cebolla""]",True,False,2.136
1889,porfa 777 tacos 🍕🍔,adversarial_2k,demo,needs_clarification,[],"[""777 tacos""]",True,True,0.477
1890,porfa 777x ensaalada cesar porfa,adversarial_2k,demo,ok,"[{""product"": ""Ensalada César"", ""quantity"": 777}]",[],False,False,0.435
1891,porfa 777x pizzaa de jamon y queso 🍕🍔,adversarial_2k,demo,needs_clarification,[],"[""777x pizzaa de jamon y queso""]",True,True,0.698
1892,porfa 8 pizza margarita ademas 8 pizzaahawaiana ademas 15 gaseosa ademas un par de burger sin cebolla,adversarial_2k,demo,ok,"[{""product"": ""Pizza Margarita"", ""quantity"": 8}, {""product"": ""Pizza Hawaiana"", ""quantity"": 8}, {""product"": ""Coca Cola"", ""quantity"": 15}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]",[],False,False,1.4
1893,porfa dos hamburguesa doble pollo ; 2333 haamburgesa clasica ; cinco refresco ; 2 cocacolaa ; 2333 pizzaa mexicana ; 5 hamburguesa (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2340}, {""product"": ""Coca Cola"", ""quantity"": 7}]","[""2333 pizzaa mexicana""]",False,False,1.965
1894,porfa quince pizza margarita | 8 gaseosa | 4 cocacola | 3 pizzahawaiana | 12123 hamburgesa clasica ...,adversarial_2k,demo,ok,"[{""product"": ""Pizza Margarita"", ""quantity"": 15}, {""product"": ""Coca Cola"", ""quantity"": 12}, {""product"": ""Pizza Hawaiana"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12123}]",[],False,False,1.532
1895,porfa tres cocacola gracias,adversarial_2k,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 3}]",[],False,False,0.424
1896,porfa una docena de combo familiar 🍕🍔,adversarial_2k,demo,needs_clarification,[],"[""12 combo familiar""]",True,True,0.541
1897,porfa una docena de hamburguueesa doble  cca ; 12123x taacos ; 4 combo familiar ; 15 pizahawaiana ; dos pizzahawaiana ; 2 piza ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12}, {""product"": ""Pizza Hawaiana"", ""quantity"": 17}, {""product"": ""Pizza Margarita"", ""quantity"": 2}]","[""12123x taacos"", ""4 combo familiar""]",True,False,2.0
1898,"porfa una habasurguesa doble pollo , 10 pizza mexicana , 12123x combo familiar , 777 pizza de jamon y queso , 12123 ccoca cola gracias",adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Pizza Margarita"", ""quantity"": 10}, {""product"": ""Coca Cola"", ""quantity"": 12123}]","[""12123x combo familiar"", ""777 pizza de jamon y queso""]",True,False,2.275
1899,porfa una pizza mexicana y una docena de pizza ranchera y 5 agua mineral y 2 piza ranchera y 2x hamburguesa doble pollo y 60 haamburguesa 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 13}, {""product"": ""Agua Mineral"", ""quantity"": 5}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 62}]","[""2 piza ranchera""]",True,False,2.325
1900,porfa x1 hammburguesa meega * x2 cola * OTRA agua mineral ...,adversarial_2k,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Coca Cola"", ""quantity"": 2}, {""product"": ""Agua Mineral"", ""quantity"": 1}]",[],False,False,1.086
1901,porfa x10 hamburguesa mega ; 1 papas fritas ; unos cuantos pizza margarita ; una la que tiene pollo ; 2333 lo mismo ; 10 cerveza,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 10}, {""product"": ""Pizza Margarita"", ""quantity"": 1}]","[""una la que tiene pollo"", ""2333 lo mismo"", ""10 cerveza""]",False,False,2.418
1902,porfa x12 hbogruesa (),adversarial_2k,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12}]",[],False,False,0.254
1903,porfa x15 algo rico y 12 agua mineral y ocho pizza ranchera y 10 la mega y 1 hamburguesa clasica (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 12}, {""product"": ""Pizza Margarita"", ""quantity"": 8}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 1}]","[""x15 algo rico"", ""10 la mega""]",True,False,1.927
1904,porfa x3 pizza mmexicana | 4 pizza ranchera | 12123 pizza de jamon y queso | 2 algo rico | 7 ppizzzaa de jamon y que gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 7}]","[""12123 pizza de jamon y queso"", ""2 algo rico"", ""7 ppizaa de jamon y que gracias""]",True,False,2.542
1905,porfa x5 hamburgesa clasica con 60 cocacola con 777 soda con 777 hbogrueesa con 2333 piza mexicana (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 782}, {""product"": ""Coca Cola"", ""quantity"": 837}]","[""2333 piza mexicana""]",False,False,2.027
1906,porfa x7 cola & unos cuantos hbogruesa ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 7}]",[],True,False,0.608
1907,que hay de bebidas,adversarial_2k,demo,needs_clarification,[],"[""que hay de bebidas""]",True,True,0.623
1908,que tienen,adversarial_2k,demo,needs_clarification,[],"[""intención de menú""]",False,False,0.096
1909,que tienen de bebidas,adversarial_2k,demo,needs_clarification,[],"[""que tienen de bebidas""]",True,True,0.726
1910,quiero 1 cocacola + 10 ensalada césar + 1 laa mega + 5 la mega sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 1}, {""product"": ""Ensalada César"", ""quantity"": 10}]","[""1 laa mega"", ""5 la mega sin cebolla""]",False,False,1.547
1911,quiero 1 eso | un par de la mega | 777 la que tieene pollo | 10 cocacola | 15 hamburgesa clasica | 2 burger (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 10}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 17}]","[""2 la mega"", ""777 la que tieene pollo""]",False,False,1.695
1912,quiero 1 gaaseosa e 2333 gaaseeoosa e 8 pappass ffritas gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 2334}]","[""8 pappass ffritas gracias""]",False,False,1.704
1913,quiero 1 hhamburgguesa y aparte 1 aalgo rico y aparte 10 ensaladda cesar y aparte 1 habasurguesa doble pollo y aparte x2 ensaalada césar porfa,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}, {""product"": ""Ensalada César"", ""quantity"": 12}]","[""aparte"", ""1 aalgo rico"", ""aparte"", ""aparte"", ""aparte""]",False,False,3.761
1914,quiero 10 coca cola para llevar,adversarial_2k,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 10}]",[],False,False,0.503
1915,quiero 10 ensalada cesar y 10x pizza de jamon y queso y 2333 la megga y 5 soda,adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 10}, {""product"": ""Coca Cola"", ""quantity"": 5}]","[""10x pizza de jamon y queso"", ""2333 la megga""]",False,False,1.621
1916,quiero 10 la que tiene pollo aparte 7 algo rico aparte 10 haamburguesa doble carne aparte diez haamburguesa doble carne aparte 8 pizza de jamon y queso aparte diez papass ffritaas 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 20}]","[""10 la que tiene pollo"", ""7 algo rico"", ""8 pizza de jamon y queso"", ""diez papass ffritaas""]",False,False,3.03
1917,quiero 10 refresco luego 2 haabasurguesa doble pollo luego 1 combo familiar luego 5 piza ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 10}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2}, {""product"": ""Pizza Margarita"", ""quantity"": 5}]","[""1 combo familiar""]",True,False,1.866
1918,quiero 10x refresco tambien quiero 15 papaas friitaass tambien quiero 2333 coca colla tambien quiero 2 hamburgesa doble pollo tambien quiero 3 habasurguesa doble pollo,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 2343}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 5}]","[""15 papaas friitaass""]",False,False,2.309
1919,"quiero 12 ensaalaada césar , 3 ensalada cesar , 5 ppiizza rraanchera",adversarial_2k,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 15}]","[""5 ppiizza rraanchera""]",False,False,1.131
1920,quiero 12 hammburgesa classiica ; x2 habassurgguuessa  doble p ; ocho hamburgesa clasica ; x2 cerveza ; 1 tacos ; 7 pizza hawaiana para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 20}, {""product"": ""Pizza Hawaiana"", ""quantity"": 7}]","[""x2 habassurgguuessa doble p"", ""x2 cerveza"", ""1 tacos""]",False,False,2.479
1921,quiero 12 pizza mexicana tambien quiero 12 laa mega tambien quiero 7x combo familiar tambien quiero 12123 taacos para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 12}]","[""12 laa mega"", ""7x combo familiar"", ""12123 taacos para llevar""]",True,False,2.397
1922,quiero 12 pizza mexicana | 10 tacos | 4 cola | 10 hamburguesa doble pollo sin cebolla,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 12}, {""product"": ""Coca Cola"", ""quantity"": 4}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 10}]","[""10 tacos""]",True,False,1.574
1923,quiero 12123 cerveza e 1 la mega e x12 pizza de jamon y queso e 60x hamburguesa clasica e 777 hamburguesa gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 837}]","[""12123 cerveza"", ""1 la mega"", ""x12 pizza de jamon y queso""]",False,False,1.945
1924,"quiero 12123 combo faamiliar , 12123 piza hawaiana , 777 laa mega , doce burger , 60x laa mega gracias",adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 12123}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 12}]","[""12123 combo faamiliar"", ""777 laa mega"", ""60x laa mega gracias""]",False,False,1.692
1925,quiero 12123 hamburgesa doble pollo + 2 algoo ricoo + una docena de habasurguesa doble pollo + un par de pizza margaarita (),adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 12135}, {""product"": ""Pizza Margarita"", ""quantity"": 2}]","[""2 algoo ricoo""]",False,False,1.688
1926,quiero 12123 paapas fritas aparte 60 aalgo rico aparte 3 burrger aparte una docena de pizzza haawaiana aparte 2 cerveza gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}, {""product"": ""Pizza Hawaiana"", ""quantity"": 12}]","[""12123 paapas fritas"", ""60 aalgo rico"", ""2 cerveza gracias""]",False,False,2.361
1927,quiero 15 combo familiar luego 60 hbogruesa luego 777 tacos luego 2333 la que tiienee pollo luego 12123 pizzahawaiana luego 1 la que tiene pollo ???,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 60}, {""product"": ""Pizza Hawaiana"", ""quantity"": 12123}]","[""15 combo familiar"", ""777 tacos"", ""2333 la que tiienee pollo"", ""1 la que tiene pollo""]",False,False,2.118
1928,quiero 15 la mega + 60 burger + una docena de refresco + 12 hamburguesa doble pollo + 12 la que tiene pollo + x2333 hamburguesa,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2405}, {""product"": ""Coca Cola"", ""quantity"": 12}]","[""15 la mega"", ""12 la que tiene pollo""]",False,False,1.796
1929,quiero 15 pizzza hhawaiaana y x15 pizza ranchera y 5 hamburgesa y 2 ensalada cesar y 2 piza ranchera y 3 pizza para llevar,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 15}, {""product"": ""Pizza Margarita"", ""quantity"": 15}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 5}, {""product"": ""Ensalada César"", ""quantity"": 2}]","[""2 piza ranchera"", ""3 pizza para llevar""]",True,False,3.04
1930,quiero 15x piza hawaiana * unos cuantos pizza hawaiana * 2333 paapas fritas * cinco papas fritas * 1 pizza margarita porfa,adversarial_2k,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 16}, {""product"": ""Pizza Margarita"", ""quantity"": 1}]","[""2333 paapas fritas"", ""cinco papas fritas""]",False,False,2.123
1931,quiero 15x piza mexicana & 8 cocaa cola & 2333 algo rico & 1 laa mega & 60 refresco gracias,adversarial_2k,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 68}]","[""15x piza mexicana"", ""2333 algo rico"", ""1 laa mega""]",False,False,1.794
1932,quiero 1x hamburguesa mega y 777 piza hawaiana y 12123 la mega y 4 hamburguesa clasica y 12 piza 🍕🍔,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}, {""product"": ""Pizza Hawaiana"", ""quantity"": 777}, {""product"": ""Pizza Margarita"", ""quantity"": 12}]","[""12123 la mega""]",True,False,1.601
1933,quiero 2 hamburguesa + 12123 ensalada césar + 1 ensalada césar ...,adversarial_2k,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}, {""product"": ""Ensalada César"", ""quantity"": 12124}]",[],False,False,0.786
1934,quiero 2 hamburguesaa  doble ca ; 1 alggo rico ; 2 pizzaa ranchera ; 10 eso ; 5 la que tiene pollo ; 4 pizzaa de jamon y queso ...,adversarial_2k,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]","[""1 alggo rico"", ""2 pizzaa ranchera"", ""5 la que tiene pollo"", ""4 pizzaa de jamon y queso""]",False,False,2.593
