linea,frase,menu,status,items,unknown,needs_review,fail_safe,user_intent,tiempo_ms
1729,"anoto: 2 hamburguesa mega, 12 limonada natural",demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}, {""product"": ""Agua Mineral"", ""quantity"": 12}]","[""anoto""]",False,False,,1.578
1730,dame seis pizza pepperoni luego 8 torta de milanesa luego 8 jugo de naranja luego 3 agua mineral para comer ahí,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 6}, {""product"": ""Agua Mineral"", ""quantity"": 3}]","[""8 torta de milanesa"", ""8 jugo de naranja""]",True,False,,2.822
1731,me mandas 4 coca cola sin azúcar y 12 hot dog sencillo y 3x pizza pizza hawaiana y 8 hamburguesa doble pollo para llevar,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 4}, {""product"": ""Pizza Hawaiana"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 8}]","[""me mandas"", ""12 hot dog sencillo""]",False,False,,4.512
1732,quiero 8 coca cola nada más,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 8}]",[],False,False,,0.799
1733,8 coca cola sin azúcar + 5 papas grandes + ocho coca cola por favor,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 16}]","[""5 papas grandes""]",False,False,,1.782
1734,oye 2 alitas de pollo además 2 ensalada mixta porfa,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 2}]","[""2 alitas de pollo""]",False,False,,1.339
1735,quisiera cinco burrito de frijol para aquí,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}]",[],False,False,,1.306
1736,tráeme 1 jugo de naranja porfa,demo,needs_clarification,[],"[""1 jugo de naranja porfa""]",True,True,,1.075
1737,oye diez pizza hawaiana porfa,demo,ok,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 10}]",[],False,False,,0.798
1738,voy a querer tres café americano además ocho limonada natural además 3 pizza pizza hawaiana además 6 pizza pizza hawaiana para comer ahí,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Agua Mineral"", ""quantity"": 8}, {""product"": ""Pizza Hawaiana"", ""quantity"": 9}]","[""tres cafe americano""]",True,False,,2.819
1739,oye doce pizza mexicana + x3 hamburguesa clásica para comer ahí,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 12}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]",[],True,False,,2.451
1740,"mi pedido: una limonada natural, 4 hot dog sencillo",demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 1}]","[""4 hot dog sencillo""]",False,False,,2.433
1741,2 pizza margarita,demo,ok,"[{""product"": ""Pizza Margarita"", ""quantity"": 2}]",[],False,False,,0.806
1742,por favor x5 hamburgesa doble pollo luego diez hamburguesa hamburguesa mega,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 15}]",[],False,False,,1.485
1743,8x jugo de naranja,demo,needs_clarification,[],"[""8x jugo de naranja""]",True,True,,1.059
1744,una ensalada ensalada mixta luego un par de té helado,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 1}]","[""2 te helado""]",False,False,,1.338
1745,diez alitas de pollo,demo,needs_clarification,[],"[""diez alitas de pollo""]",True,True,,1.112
1746,voy a querer 2x pizza ranchera aparte 10 alitas de pollo aparte tres orden de aros de cebolla para llevar,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Pizza Margarita"", ""quantity"": 2}]","[""10 alitas de pollo"", ""tres orden de aros de cebolla para llevar""]",True,False,,2.616
1747,voy a querer 3 pizza pepperoni y 4 orden de aros de cebolla y un café americano y 3 agua mineral plis,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Pizza Margarita"", ""quantity"": 3}, {""product"": ""Agua Mineral"", ""quantity"": 3}]","[""4 orden de aros de cebolla y"", ""un cafe americano""]",True,False,,2.834
1748,10 pizza ranchera,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 10}]",[],True,False,,0.916
1749,necesito 5x hamburguesa hamburguesa con queso; tres coca cola sin azúcar; seis pizza pizza ranchera porfa,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 5}, {""product"": ""Coca Cola"", ""quantity"": 3}, {""product"": ""Pizza Margarita"", ""quantity"": 6}]",[],True,False,,3.567
1750,3x ensalada mixta aparte 6 tacos al pastor aparte dos hamburguesa hamburguesa clásica aparte 1 nuggets de pollo,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]","[""6 tacos al pastor"", ""1 nuggets de pollo""]",False,False,,2.869
1751,hola 3 pizza ranchera + tres ensalada mixta + 5 hamburguesa con queso + 3x hamburguesa con queso gracias,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 3}, {""product"": ""Ensalada César"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 8}]",[],True,False,,2.477
1752,3 quesadilla de queso nomás,demo,needs_clarification,[],"[""3 quesadilla de queso nomas""]",True,True,,1.099
1753,quisiera 4x pizza ranchera además 5 torta de milanesa gracias,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 4}]","[""5 torta de milanesa gracias""]",True,False,,1.548
1754,hey 5 agua mineral | tres papas fritas gracias,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 5}]","[""hey"", ""tres papas fritas gracias""]",False,False,,1.787
1755,"12 ensalada cesar, tres pizza pizza hawaiana, x2 jugo de naranja",demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 12}, {""product"": ""Pizza Hawaiana"", ""quantity"": 3}]","[""x2 jugo de naranja""]",False,False,,2.079
1756,"4 pizza mexicana, x6 piza ranchera, una docena de torta de milanesa",demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 4}]","[""x6 piza ranchera"", ""12 torta de milanesa""]",True,False,,1.928
1757,seis pizza pizza mexicana + 3 pizza pepperoni + 3 café americano,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 9}]","[""3 cafe americano""]",True,False,,3.605
1758,buen día 3 coca cola además 12x alitas de pollo,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 3}]","[""buen dia"", ""12x alitas de pollo""]",False,False,,1.706
1759,4x nuggets de pollo y 1 nuggets de pollo,demo,needs_clarification,[],"[""4x nuggets de pollo y"", ""1 nuggets de pollo""]",True,True,,1.767
1760,buenos días 8 pizza hawaiana nada más,demo,ok,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 8}]",[],False,False,,0.85
1761,quítame seis hamburguesa con queso,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 6}]","[""quitame""]",False,False,,1.304
1762,dame diez papas fritas porfa,demo,needs_clarification,[],"[""diez papas fritas porfa""]",True,True,,1.179
1763,me traes tres pizza mexicana para comer ahí,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 3}]","[""me traes""]",True,False,,1.465
1764,2 pizza pepperoni | 6 ensalada césar | 3x pizza pepperoni | 2 pizza pepperoni,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 7}, {""product"": ""Ensalada César"", ""quantity"": 6}]",[],True,False,,3.809
1765,anoto: 3 orden de aros de cebolla | diez alitas de pollo | 1 tacos al pastor | 2x alitas de pollo,demo,needs_clarification,[],"[""anoto"", ""3 orden de aros de cebolla"", ""diez alitas de pollo"", ""1 tacos al pastor"", ""2x alitas de pollo""]",True,True,,7.958
1766,disculpa cinco alitas de pollo; 2 hamburguesa hamburguesa clásica; tres ensalada ensalada césar por favor,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}, {""product"": ""Ensalada César"", ""quantity"": 3}]","[""cinco alitas de pollo""]",False,False,,3.102
1767,qué tal un par de papas grandes; una pizza piza mexicana; 2x pizza pizza ranchera; 3 hamburguesa clásica para llevar,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]","[""que tal"", ""2 papas grandes""]",True,False,,3.642
1768,"mi pedido: 3 hamburguesa hamburguesa mega, 1 cocacola sin azúcar, tres hamburguesa clásica",demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 6}, {""product"": ""Coca Cola"", ""quantity"": 1}]",[],False,False,,2.546
1769,por favor 8 orden de aros de cebolla también cuatro piza mexicana también 3 hamburguesa doble pollo plis,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]","[""8 orden de aros de cebolla"", ""cuatro piza mexicana""]",False,False,,3.939
1770,buenas tardes 8 hamburguesa doble pollo aparte 3 pizza hawaiana aparte 12x agua mineral por favor,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 8}, {""product"": ""Pizza Hawaiana"", ""quantity"": 3}, {""product"": ""Agua Mineral"", ""quantity"": 12}]",[],False,False,,1.969
1771,dame 6 agua embotellada; 10 quesadilla de queso; diez limonada natural,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 16}]","[""10 quesadilla de queso""]",False,False,,2.476
1772,voy a querer una docena de pizza pizza hawaiana + 5 piza mexicana + 8 papas fritas please,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Pizza Hawaiana"", ""quantity"": 12}]","[""5 piza mexicana"", ""8 papas fritas please""]",True,False,,2.492
1773,buen día 1 hamburguesa con queso luego dos cocacola luego 5x pizza pizza hawaiana luego 12 agua mineral nomás,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 1}, {""product"": ""Coca Cola"", ""quantity"": 2}, {""product"": ""Pizza Hawaiana"", ""quantity"": 5}, {""product"": ""Agua Mineral"", ""quantity"": 12}]","[""buen dia""]",False,False,,2.627
1774,4 hamburguesa clásica + cinco hamburguesa clásica + 4 café americano plis,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 9}]","[""4 cafe americano plis""]",False,False,,1.867
1775,buen día una agua mineral + 2 tacos al pastor + 2 agua mineral para aquí,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 3}]","[""buen dia"", ""2 tacos al pastor""]",False,False,,5.174
1776,me gustaría 10 quesadilla de queso | tres papas grandes para llevar,demo,needs_clarification,[],"[""10 quesadilla de queso"", ""tres papas grandes para llevar""]",True,True,,3.381
1777,oye 6 pizza ranchera + cinco torta de milanesa + un par de quesadilla de queso + una hamburguesa con queso nomás,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 6}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 1}]","[""cinco torta de milanesa"", ""2 quesadilla de queso""]",True,False,,5.129
1778,necesito 12 pizza pizza pepperoni para llevar,demo,needs_clarification,[],"[""12 pizza pizza pepperoni para llevar""]",True,True,,2.406
1779,pedido: seis tacos al pastor | 1 papas fritas | 2 jugo de naranja | 4x nuggets de pollo,demo,needs_clarification,[],"[""seis tacos al pastor"", ""1 papas fritas"", ""2 jugo de naranja"", ""4x nuggets de pollo""]",True,True,,10.533
1780,me pones un nuggets de pollo aparte tres papas fritas aparte tres agua embotellada aparte 1 pizza ranchera nada más,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 3}, {""product"": ""Pizza Margarita"", ""quantity"": 1}]","[""me pones"", ""un nuggets de pollo"", ""tres papas fritas""]",True,False,,6.977
1781,buenas noches 3 torta de milanesa y ocho pizza pepperoni y ocho agua embotellada y 2 coca cola sin azúcar nomás,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 8}, {""product"": ""Agua Mineral"", ""quantity"": 8}, {""product"": ""Coca Cola"", ""quantity"": 2}]","[""3 torta de milanesa y""]",True,False,,7.106
1782,"4 pizza mexicana, 3x agua mineral",demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 4}, {""product"": ""Agua Mineral"", ""quantity"": 3}]",[],True,False,,3.186
1783,3 alitas de pollo + 3 nuggets de pollo + 4 pizza hawaiana + diez limonada natural,demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 4}, {""product"": ""Agua Mineral"", ""quantity"": 10}]","[""3 alitas de pollo"", ""3 nuggets de pollo""]",False,False,,5.047
1784,"anoto: 2 burrito de frijol, 12 quesadilla de queso",demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]","[""anoto"", ""12 quesadilla de queso""]",False,False,,6.064
1785,porfa una jugo de naranja además cuatro pizza de jamón y queso además 3 ensalada ensalada césar además 3 limonada natural please,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 3}, {""product"": ""Agua Mineral"", ""quantity"": 3}]","[""una jugo de naranja"", ""cuatro pizza de jamon y queso""]",False,False,,5.662
1786,diez pizza de pizza de jamón y queso,demo,needs_clarification,[],"[""diez pizza de pizza de jamon y queso""]",True,True,,2.183
1787,me mandas tres torta de milanesa para llevar,demo,needs_clarification,[],"[""me mandas"", ""tres torta de milanesa para llevar""]",True,True,,4.538
1788,"anoto: 12 torta de milanesa, 3 pizza piza hawaiana, cinco hamburguesa hamburguesa doble carne",demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 5}]","[""anoto"", ""12 torta de milanesa""]",False,False,,6.591
1789,hola buenas 8 hamburguesa doble carne y doce pizza pizza ranchera para llevar,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 8}]","[""doce pizza pizza ranchera para llevar""]",False,False,,3.057
1790,"pedido: 5x café americano, 3 pizza hawaiana, 1 jugo de naranja",demo,needs_clarification,"[{""product"": ""Pizza Hawaiana"", ""quantity"": 3}]","[""5x cafe americano"", ""1 jugo de naranja""]",False,False,,3.127
1791,me mandas un par de burrito de frijol nada más,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 2}]","[""me mandas""]",False,False,,2.864
1792,para pedir 1 hot dog sencillo además 3 ensalada ensalada mixta además 8 hamburguesa doble pollo además 8 papas grandes plis,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 8}]","[""1 hot dog sencillo"", ""8 papas grandes plis""]",False,False,,6.256
1793,quítame 6 pizza pizza mexicana,demo,needs_clarification,"[{""product"": ""Pizza Margarita"", ""quantity"": 6}]","[""quitame""]",True,False,,2.378
1794,oye 12 coca cola + 4x torta de milanesa please,demo,needs_clarification,"[{""product"": ""Coca Cola"", ""quantity"": 12}]","[""4x torta de milanesa please""]",False,False,,2.315
1795,te encargo 5 limonada natural nada más,demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 5}]","[""te encargo""]",False,False,,3.186
1796,hola 4 pizza de jamón y queso luego 8 té helado luego 2 tacos al pastor luego 3x hamburguesa doble pollo para llevar,demo,needs_clarification,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]","[""4 pizza de jamon y queso"", ""8 te helado"", ""2 tacos al pastor""]",False,False,,6.084
1797,pedido: 10x coca cola | 6 hamburguesa hamburguesa con queso,demo,ok,"[{""product"": ""Coca Cola"", ""quantity"": 10}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 6}]",[],False,False,,1.894
1798,dame 6 ensalada mixta además 2 torta de milanesa además 6 coca cola además cuatro nuggets de pollo por favor,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 6}, {""product"": ""Coca Cola"", ""quantity"": 6}]","[""2 torta de milanesa"", ""cuatro nuggets de pollo por favor""]",False,False,,2.453
1799,me gustaría x3 burrito de frijol para comer ahí,demo,ok,"[{""product"": ""Hamburguesa Clásica"", ""quantity"": 3}]",[],False,False,,1.47
1800,"tráeme 3 agua embotellada, 12 ensalada césar, tres jugo de naranja please",demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 3}, {""product"": ""Ensalada César"", ""quantity"": 12}]","[""tres jugo de naranja please""]",False,False,,1.899
1801,porfa dos torta de milanesa también tres ensalada ensalada mixta también dos hamburguesa hamburguesa clásica también 8 burrito de frijol nada más,demo,needs_clarification,"[{""product"": ""Ensalada César"", ""quantity"": 3}, {""product"": ""Hamburguesa Clásica"", ""quantity"": 10}]","[""dos torta de milanesa""]",False,False,,2.56
1802,"anoto: 5 limonada natural, 3 cocacola",demo,needs_clarification,"[{""product"": ""Agua Mineral"", ""quantity"": 5}, {""product"": ""Coca Cola"", ""quantity"": 3}]","[""anoto""]",False,False,,1.598
1803,por favor 5 nuggets de pollo además cuatro hot dog sencillo porfa,demo,needs_clarification,[],"[""5 nuggets de pollo"", ""cuatro hot dog sencillo porfa""]",True,True,,2.003
